policy,mean,std,count,sigma,impurity,num_dim
average,0.5659999999999998,0.003136277448861337,1000,1.5,-0.52,20
ensemble,0.6051199999999991,0.003061365309393434,1000,1.5,-0.52,20
plurality,0.7599999999999928,2.2831836319315643e-16,1000,2.0,-0.52,20
default,0.5562800000000004,0.0032001879324194053,1000,2.0,-0.52,20
augment,0.6575599999999999,0.0026492763285593792,1000,2.0,-0.52,20
average,0.550960000000001,0.003170162192747927,1000,2.0,-0.52,20
ensemble,0.5766800000000002,0.0031208199430786043,1000,2.0,-0.52,20
plurality,0.5199999999999929,2.2480577299018473e-16,1000,0.0,0.0,25
default,1.0,0.0,1000,0.0,0.0,25
augment,1.0,0.0,1000,0.0,0.0,25
average,1.0,0.0,1000,0.0,0.0,25
ensemble,1.0,0.0,1000,0.0,0.0,25
plurality,0.5199999999999929,2.2480577299018473e-16,1000,0.2,0.0,25
default,0.7365599999999978,0.002468493439298523,1000,0.2,0.0,25
augment,0.7856799999999979,0.0024927798842961538,1000,0.2,0.0,25
average,0.793319999999997,0.0024608603035185484,1000,0.2,0.0,25
ensemble,0.780079999999997,0.002445480315597319,1000,0.2,0.0,25
plurality,0.5199999999999929,2.2480577299018473e-16,1000,0.5,0.0,25
default,0.5699200000000003,0.0032832260313863863,1000,0.5,0.0,25
augment,0.6127599999999995,0.0030581259840847803,1000,0.5,0.0,25
average,0.6161199999999991,0.0031124641416461415,1000,0.5,0.0,25
ensemble,0.5988399999999996,0.003135935026190531,1000,0.5,0.0,25
plurality,0.5199999999999929,2.2480577299018473e-16,1000,1.0,0.0,25
default,0.5214400000000002,0.0032405597707228927,1000,1.0,0.0,25
augment,0.5391599999999999,0.0032971147030950204,1000,1.0,0.0,25
average,0.5366400000000001,0.0033076352354591307,1000,1.0,0.0,25
ensemble,0.5321200000000011,0.003132621732498031,1000,1.0,0.0,25
plurality,0.5199999999999929,2.2480577299018473e-16,1000,1.5,0.0,25
default,0.5103199999999999,0.003351048660811587,1000,1.5,0.0,25
augment,0.5155199999999996,0.003147989745764649,1000,1.5,0.0,25
average,0.5140399999999999,0.0033051781499039614,1000,1.5,0.0,25
ensemble,0.5112399999999999,0.0033134636623088935,1000,1.5,0.0,25
plurality,0.5199999999999929,2.2480577299018473e-16,1000,2.0,0.0,25
default,0.50372,0.0031059633946021723,1000,2.0,0.0,25
augment,0.51392,0.002995597971558799,1000,2.0,0.0,25
average,0.51,0.003284446313701526,1000,2.0,0.0,25
ensemble,0.5081200000000006,0.0031437475644123802,1000,2.0,0.0,25
plurality,0.9199999999999847,4.847374480100859e-16,1000,0.0,-0.84,25
default,1.0,0.0,1000,0.0,-0.84,25
augment,1.0,0.0,1000,0.0,-0.84,25
average,1.0,0.0,1000,0.0,-0.84,25
ensemble,1.0,0.0,1000,0.0,-0.84,25
plurality,0.9199999999999847,4.847374480100859e-16,1000,0.2,-0.84,25
default,0.9478799999999995,0.000995839995831309,1000,0.2,-0.84,25
augment,0.9639600000000023,0.00105973649622981,1000,0.2,-0.84,25
average,0.9669200000000038,0.0009411691661967085,1000,0.2,-0.84,25
ensemble,0.9519200000000001,0.0008905653859805665,1000,0.2,-0.84,25
plurality,0.9199999999999847,4.847374480100859e-16,1000,0.5,-0.84,25
default,0.8537199999999953,0.0020380174472057677,1000,0.5,-0.84,25
augment,0.8569199999999959,0.0018991894377656234,1000,0.5,-0.84,25
average,0.8325999999999976,0.0022492441172756463,1000,0.5,-0.84,25
ensemble,0.8978799999999925,0.0011593315529431782,1000,0.5,-0.84,25
plurality,0.9199999999999847,4.847374480100859e-16,1000,1.0,-0.84,25
default,0.7557599999999979,0.00280047586403901,1000,1.0,-0.84,25
augment,0.8056799999999974,0.002440839055590362,1000,1.0,-0.84,25
average,0.7361199999999982,0.002785516954661153,1000,1.0,-0.84,25
ensemble,0.8353999999999961,0.0020939973316183667,1000,1.0,-0.84,25
plurality,0.9199999999999847,4.847374480100859e-16,1000,1.5,-0.84,25
default,0.6863599999999983,0.003112239778107798,1000,1.5,-0.84,25
augment,0.7925599999999973,0.002462907288614879,1000,1.5,-0.84,25
average,0.6927999999999988,0.0029872200259578306,1000,1.5,-0.84,25
ensemble,0.7581599999999977,0.0026431043112976854,1000,1.5,-0.84,25
plurality,0.9199999999999847,4.847374480100859e-16,1000,2.0,-0.84,25
default,0.6349200000000002,0.0032048189441003425,1000,2.0,-0.84,25
augment,0.7773999999999974,0.002710089405275143,1000,2.0,-0.84,25
average,0.643639999999999,0.0031472934175027054,1000,2.0,-0.84,25
ensemble,0.6879199999999979,0.0029459722253192327,1000,2.0,-0.84,25
plurality,0.8799999999999959,1.2996583750995055e-16,1000,0.0,-0.76,25
default,0.9600000000000122,3.8638492232688e-16,1000,0.0,-0.76,25
augment,1.0,0.0,1000,0.0,-0.76,25
average,0.9600000000000122,3.8638492232688e-16,1000,0.0,-0.76,25
ensemble,0.9600000000000122,3.8638492232688e-16,1000,0.0,-0.76,25
plurality,0.8799999999999959,1.2996583750995055e-16,1000,0.2,-0.76,25
default,0.9117199999999966,0.0014138743369340294,1000,0.2,-0.76,25
augment,0.9357999999999986,0.001382270114945227,1000,0.2,-0.76,25
average,0.9411999999999995,0.0013435643509579884,1000,0.2,-0.76,25
ensemble,0.9248399999999969,0.0012048344392596184,1000,0.2,-0.76,25
plurality,0.8799999999999959,1.2996583750995055e-16,1000,0.5,-0.76,25
default,0.7972799999999969,0.0024162864151503326,1000,0.5,-0.76,25
augment,0.8167999999999968,0.0022538055904712884,1000,0.5,-0.76,25
average,0.7943199999999975,0.0024329522923511784,1000,0.5,-0.76,25
ensemble,0.8512399999999973,0.001667465994508681,1000,0.5,-0.76,25
plurality,0.8799999999999959,1.2996583750995055e-16,1000,1.0,-0.76,25
default,0.7033199999999983,0.003013778435860945,1000,1.0,-0.76,25
augment,0.7563999999999982,0.002632787794633587,1000,1.0,-0.76,25
average,0.6862799999999984,0.0030542249245741485,1000,1.0,-0.76,25
ensemble,0.7699599999999974,0.0023961928428530488,1000,1.0,-0.76,25
plurality,0.8799999999999959,1.2996583750995055e-16,1000,1.5,-0.76,25
default,0.6393999999999989,0.0030970359429027543,1000,1.5,-0.76,25
augment,0.7402799999999986,0.002737190861780335,1000,1.5,-0.76,25
average,0.6414399999999995,0.003112493215095257,1000,1.5,-0.76,25
ensemble,0.6977599999999978,0.0028526338566174105,1000,1.5,-0.76,25
plurality,0.8799999999999959,1.2996583750995055e-16,1000,2.0,-0.76,25
default,0.5963599999999996,0.003357085107711826,1000,2.0,-0.76,25
augment,0.7335999999999978,0.002835609401994683,1000,2.0,-0.76,25
average,0.6113999999999994,0.00303777353798273,1000,2.0,-0.76,25
ensemble,0.6405599999999992,0.003211043007684141,1000,2.0,-0.76,25
plurality,0.8400000000000056,1.7914210035155348e-16,1000,0.0,-0.68,25
default,1.0,0.0,1000,0.0,-0.68,25
augment,1.0,0.0,1000,0.0,-0.68,25
average,1.0,0.0,1000,0.0,-0.68,25
ensemble,1.0,0.0,1000,0.0,-0.68,25
plurality,0.8400000000000056,1.7914210035155348e-16,1000,0.2,-0.68,25
default,0.8674799999999953,0.0017866285684611854,1000,0.2,-0.68,25
augment,0.892279999999996,0.001760312557559122,1000,0.2,-0.68,25
average,0.9007199999999975,0.0017258215608979015,1000,0.2,-0.68,25
ensemble,0.8890799999999954,0.0014337395890499831,1000,0.2,-0.68,25
plurality,0.8400000000000056,1.7914210035155348e-16,1000,0.5,-0.68,25
default,0.7537199999999968,0.0025986370494000327,1000,0.5,-0.68,25
augment,0.7850799999999973,0.002329381810614057,1000,0.5,-0.68,25
average,0.7561599999999985,0.0026439827996878242,1000,0.5,-0.68,25
ensemble,0.8075599999999963,0.0020245852279776617,1000,0.5,-0.68,25
plurality,0.8400000000000056,1.7914210035155348e-16,1000,1.0,-0.68,25
default,0.6524399999999996,0.003076672278991112,1000,1.0,-0.68,25
augment,0.7207999999999974,0.0026217233708828737,1000,1.0,-0.68,25
average,0.6479599999999989,0.003057644123763846,1000,1.0,-0.68,25
ensemble,0.7192799999999981,0.0025711655902513337,1000,1.0,-0.68,25
plurality,0.8400000000000056,1.7914210035155348e-16,1000,1.5,-0.68,25
default,0.6115599999999999,0.0031393346145038195,1000,1.5,-0.68,25
augment,0.7073199999999975,0.0028670957148023354,1000,1.5,-0.68,25
average,0.6114399999999997,0.0030044888672373744,1000,1.5,-0.68,25
ensemble,0.6567199999999987,0.0029591211529773585,1000,1.5,-0.68,25
plurality,0.8400000000000056,1.7914210035155348e-16,1000,2.0,-0.68,25
default,0.5756800000000004,0.0031891547952879787,1000,2.0,-0.68,25
augment,0.7002800000000001,0.0027639756079171724,1000,2.0,-0.68,25
average,0.5835200000000003,0.0030246914484552577,1000,2.0,-0.68,25
ensemble,0.6131200000000001,0.0029333377013344413,1000,2.0,-0.68,25
plurality,0.7999999999999887,3.5828420070310695e-16,1000,0.0,-0.6,25
default,1.0,0.0,1000,0.0,-0.6,25
augment,1.0,0.0,1000,0.0,-0.6,25
average,1.0,0.0,1000,0.0,-0.6,25
ensemble,1.0,0.0,1000,0.0,-0.6,25
plurality,0.7999999999999887,3.5828420070310695e-16,1000,0.2,-0.6,25
default,0.8819999999999971,0.0018606079280337007,1000,0.2,-0.6,25
augment,0.9110399999999966,0.0016333971918631317,1000,0.2,-0.6,25
average,0.918319999999998,0.0015939002848729567,1000,0.2,-0.6,25
ensemble,0.9091599999999966,0.0016214572222305204,1000,0.2,-0.6,25
plurality,0.7999999999999887,3.5828420070310695e-16,1000,0.5,-0.6,25
default,0.6926399999999989,0.0028675517873707665,1000,0.5,-0.6,25
augment,0.7322799999999984,0.0025249905301163353,1000,0.5,-0.6,25
average,0.6979599999999992,0.0028539066528503088,1000,0.5,-0.6,25
ensemble,0.7479999999999982,0.0023743709983146378,1000,0.5,-0.6,25
plurality,0.7999999999999887,3.5828420070310695e-16,1000,1.0,-0.6,25
default,0.6199999999999997,0.00313180590206485,1000,1.0,-0.6,25
augment,0.6875599999999982,0.002715256713281278,1000,1.0,-0.6,25
average,0.6209199999999994,0.00306080416265433,1000,1.0,-0.6,25
ensemble,0.6773199999999989,0.002783193087761561,1000,1.0,-0.6,25
plurality,0.7999999999999887,3.5828420070310695e-16,1000,1.5,-0.6,25
default,0.5816800000000004,0.0031349330782977454,1000,1.5,-0.6,25
augment,0.6697599999999985,0.0027728019819004135,1000,1.5,-0.6,25
average,0.5841600000000006,0.0031752758583746387,1000,1.5,-0.6,25
ensemble,0.6238399999999996,0.0029557386201744533,1000,1.5,-0.6,25
plurality,0.7999999999999887,3.5828420070310695e-16,1000,2.0,-0.6,25
default,0.5522400000000004,0.003301678888608555,1000,2.0,-0.6,25
augment,0.6621599999999996,0.002931881704695868,1000,2.0,-0.6,25
average,0.5572800000000003,0.003189918051796505,1000,2.0,-0.6,25
ensemble,0.5800800000000002,0.0030388860505830813,1000,2.0,-0.6,25
plurality,0.7599999999999928,2.2831836319315643e-16,1000,0.0,-0.52,25
default,0.9600000000000122,3.8638492232688e-16,1000,0.0,-0.52,25
augment,1.0,0.0,1000,0.0,-0.52,25
average,0.9600000000000122,3.8638492232688e-16,1000,0.0,-0.52,25
ensemble,0.9600000000000122,3.8638492232688e-16,1000,0.0,-0.52,25
plurality,0.7599999999999928,2.2831836319315643e-16,1000,0.2,-0.52,25
default,0.8006799999999958,0.0022697774096790795,1000,0.2,-0.52,25
augment,0.8324799999999956,0.002027501013652118,1000,0.2,-0.52,25
average,0.840879999999996,0.001995195831593084,1000,0.2,-0.52,25
ensemble,0.8375999999999973,0.0019211274634262881,1000,0.2,-0.52,25
plurality,0.7599999999999928,2.2831836319315643e-16,1000,0.5,-0.52,25
default,0.6536799999999993,0.0029606795205194365,1000,0.5,-0.52,25
augment,0.6885999999999993,0.002555889780990686,1000,0.5,-0.52,25
average,0.6582399999999987,0.0028814588675192326,1000,0.5,-0.52,25
ensemble,0.6989599999999987,0.0026173591593377146,1000,0.5,-0.52,25
plurality,0.7599999999999928,2.2831836319315643e-16,1000,1.0,-0.52,25
default,0.5959599999999998,0.0031314987920618258,1000,1.0,-0.52,25
augment,0.6492399999999984,0.0027388544546440782,1000,1.0,-0.52,25
average,0.5904000000000008,0.00315940213043891,1000,1.0,-0.52,25
ensemble,0.6340400000000003,0.0029038096546624,1000,1.0,-0.52,25
plurality,0.7599999999999928,2.2831836319315643e-16,1000,1.5,-0.52,25
default,0.5646800000000004,0.003174803454857801,1000,1.5,-0.52,25
augment,0.64088,0.002914467313201453,1000,1.5,-0.52,25
average,0.5671199999999995,0.003215158292035223,1000,1.5,-0.52,25
ensemble,0.593680000000001,0.0030836287659778963,1000,1.5,-0.52,25
plurality,0.7599999999999928,2.2831836319315643e-16,1000,2.0,-0.52,25
default,0.5463200000000009,0.003238169752088872,1000,2.0,-0.52,25
augment,0.6321999999999999,0.002794238316208506,1000,2.0,-0.52,25
average,0.5495599999999994,0.0031837623565119924,1000,2.0,-0.52,25
ensemble,0.5678799999999996,0.0031205838626198845,1000,2.0,-0.52,25
plurality,0.5199999999999929,2.2480577299018473e-16,1000,0.0,0.0,30
default,1.0,0.0,1000,0.0,0.0,30
augment,1.0,0.0,1000,0.0,0.0,30
average,1.0,0.0,1000,0.0,0.0,30
ensemble,1.0,0.0,1000,0.0,0.0,30
plurality,0.5199999999999929,2.2480577299018473e-16,1000,0.2,0.0,30
default,0.8338799999999975,0.0023809692594854368,1000,0.2,0.0,30
augment,0.8725999999999978,0.0020417170735948214,1000,0.2,0.0,30
average,0.8887199999999968,0.0019394130356690238,1000,0.2,0.0,30
ensemble,0.8749999999999963,0.002034093787792862,1000,0.2,0.0,30
plurality,0.5199999999999929,2.2480577299018473e-16,1000,0.5,0.0,30
default,0.5672000000000005,0.0030059267448817825,1000,0.5,0.0,30
augment,0.5941599999999992,0.0030099425499756955,1000,0.5,0.0,30
average,0.6009599999999996,0.003001080619524385,1000,0.5,0.0,30
ensemble,0.5868399999999993,0.0030443525555497843,1000,0.5,0.0,30
plurality,0.5199999999999929,2.2480577299018473e-16,1000,1.0,0.0,30
default,0.5204000000000001,0.0031174281641055254,1000,1.0,0.0,30
augment,0.5336400000000001,0.0032177483283041784,1000,1.0,0.0,30
average,0.5346000000000004,0.003145016872948563,1000,1.0,0.0,30
ensemble,0.5270800000000002,0.003134788748943137,1000,1.0,0.0,30
plurality,0.5199999999999929,2.2480577299018473e-16,1000,1.5,0.0,30
default,0.5109600000000002,0.003092416763866324,1000,1.5,0.0,30
augment,0.5154400000000011,0.0031752304622638806,1000,1.5,0.0,30
average,0.5137600000000003,0.0031214749728303236,1000,1.5,0.0,30
ensemble,0.5171200000000007,0.0031912834236228487,1000,1.5,0.0,30
plurality,0.5199999999999929,2.2480577299018473e-16,1000,2.0,0.0,30
default,0.5075199999999999,0.0032808251116774553,1000,2.0,0.0,30
augment,0.5047200000000001,0.0032146003258967173,1000,2.0,0.0,30
average,0.5075200000000004,0.003221712126964332,1000,2.0,0.0,30
ensemble,0.5072000000000004,0.0032318732965580465,1000,2.0,0.0,30
plurality,0.9199999999999847,4.847374480100859e-16,1000,0.0,-0.84,30
default,1.0,0.0,1000,0.0,-0.84,30
augment,1.0,0.0,1000,0.0,-0.84,30
average,1.0,0.0,1000,0.0,-0.84,30
ensemble,1.0,0.0,1000,0.0,-0.84,30
plurality,0.9199999999999847,4.847374480100859e-16,1000,0.2,-0.84,30
default,0.9464800000000004,0.0009882237530975443,1000,0.2,-0.84,30
augment,0.9634400000000038,0.0010532215700770986,1000,0.2,-0.84,30
average,0.9678800000000034,0.0009472078984060426,1000,0.2,-0.84,30
ensemble,0.9501200000000011,0.0008564573072366948,1000,0.2,-0.84,30
plurality,0.9199999999999847,4.847374480100859e-16,1000,0.5,-0.84,30
default,0.8626399999999965,0.001920812307311659,1000,0.5,-0.84,30
augment,0.8680799999999963,0.0019990772646173295,1000,0.5,-0.84,30
average,0.8535199999999967,0.0021371422453774504,1000,0.5,-0.84,30
ensemble,0.9052399999999923,0.0011139943372312992,1000,0.5,-0.84,30
plurality,0.9199999999999847,4.847374480100859e-16,1000,1.0,-0.84,30
default,0.7418399999999976,0.0028814088423750146,1000,1.0,-0.84,30
augment,0.7993599999999972,0.002492107742655004,1000,1.0,-0.84,30
average,0.7376399999999986,0.0028418491350714723,1000,1.0,-0.84,30
ensemble,0.8241599999999965,0.0021233942646628843,1000,1.0,-0.84,30
plurality,0.9199999999999847,4.847374480100859e-16,1000,1.5,-0.84,30
default,0.6578399999999986,0.0030831218010386975,1000,1.5,-0.84,30
augment,0.7731199999999988,0.0025381701889171785,1000,1.5,-0.84,30
average,0.6782799999999984,0.0029849541958883595,1000,1.5,-0.84,30
ensemble,0.7213599999999992,0.002808493909204361,1000,1.5,-0.84,30
plurality,0.9199999999999847,4.847374480100859e-16,1000,2.0,-0.84,30
default,0.60416,0.0030622984949335145,1000,2.0,-0.84,30
augment,0.755199999999998,0.002746434580124373,1000,2.0,-0.84,30
average,0.6357999999999993,0.0030812747774669924,1000,2.0,-0.84,30
ensemble,0.6499199999999999,0.002930628291370673,1000,2.0,-0.84,30
plurality,0.8799999999999959,1.2996583750995055e-16,1000,0.0,-0.76,30
default,1.0,0.0,1000,0.0,-0.76,30
augment,1.0,0.0,1000,0.0,-0.76,30
average,1.0,0.0,1000,0.0,-0.76,30
ensemble,1.0,0.0,1000,0.0,-0.76,30
plurality,0.8799999999999959,1.2996583750995055e-16,1000,0.2,-0.76,30
default,0.9313199999999978,0.0012635878498364276,1000,0.2,-0.76,30
augment,0.9534000000000011,0.001159734877023614,1000,0.2,-0.76,30
average,0.9583200000000005,0.0011306883107452964,1000,0.2,-0.76,30
ensemble,0.9436799999999992,0.0010493611193286836,1000,0.2,-0.76,30
plurality,0.8799999999999959,1.2996583750995055e-16,1000,0.5,-0.76,30
default,0.7994799999999959,0.00240614195739137,1000,0.5,-0.76,30
augment,0.8047599999999957,0.0022768677007078135,1000,0.5,-0.76,30
average,0.786199999999996,0.00248058729201641,1000,0.5,-0.76,30
ensemble,0.8486799999999974,0.0015816318026516695,1000,0.5,-0.76,30
plurality,0.8799999999999959,1.2996583750995055e-16,1000,1.0,-0.76,30
default,0.7039199999999987,0.003009333761763501,1000,1.0,-0.76,30
augment,0.7564399999999977,0.0026178960597739126,1000,1.0,-0.76,30
average,0.7078399999999967,0.0029106367355281946,1000,1.0,-0.76,30
ensemble,0.767839999999998,0.0025723824660325266,1000,1.0,-0.76,30
plurality,0.8799999999999959,1.2996583750995055e-16,1000,1.5,-0.76,30
default,0.6193599999999995,0.0032020373894512013,1000,1.5,-0.76,30
augment,0.7155599999999982,0.0028520204102391003,1000,1.5,-0.76,30
average,0.6340799999999991,0.0030341654140405233,1000,1.5,-0.76,30
ensemble,0.6741199999999982,0.002974806729028804,1000,1.5,-0.76,30
plurality,0.8799999999999959,1.2996583750995055e-16,1000,2.0,-0.76,30
default,0.5815600000000001,0.0031705549701619845,1000,2.0,-0.76,30
augment,0.7064799999999989,0.0029576269469216644,1000,2.0,-0.76,30
average,0.60032,0.0032398756757620138,1000,2.0,-0.76,30
ensemble,0.6189599999999992,0.0031085336384509958,1000,2.0,-0.76,30
plurality,0.8400000000000056,1.7914210035155348e-16,1000,0.0,-0.68,30
default,1.0,0.0,1000,0.0,-0.68,30
augment,1.0,0.0,1000,0.0,-0.68,30
average,1.0,0.0,1000,0.0,-0.68,30
ensemble,1.0,0.0,1000,0.0,-0.68,30
plurality,0.8400000000000056,1.7914210035155348e-16,1000,0.2,-0.68,30
default,0.9246399999999975,0.0015030400957823874,1000,0.2,-0.68,30
augment,0.9480399999999995,0.0013895644243032813,1000,0.2,-0.68,30
average,0.9550000000000014,0.0012382783747337768,1000,0.2,-0.68,30
ensemble,0.9429599999999999,0.0013372459110525007,1000,0.2,-0.68,30
plurality,0.8400000000000056,1.7914210035155348e-16,1000,0.5,-0.68,30
default,0.7355599999999981,0.002581734252736277,1000,0.5,-0.68,30
augment,0.7537999999999991,0.00254716470767951,1000,0.5,-0.68,30
average,0.7318799999999981,0.0027304066951135044,1000,0.5,-0.68,30
ensemble,0.7897199999999976,0.0020636327629159667,1000,0.5,-0.68,30
plurality,0.8400000000000056,1.7914210035155348e-16,1000,1.0,-0.68,30
default,0.6463999999999982,0.0030342456470507906,1000,1.0,-0.68,30
augment,0.7003599999999989,0.002847873027503293,1000,1.0,-0.68,30
average,0.639759999999999,0.002982488497486214,1000,1.0,-0.68,30
ensemble,0.7058799999999991,0.0027361491392305743,1000,1.0,-0.68,30
plurality,0.8400000000000056,1.7914210035155348e-16,1000,1.5,-0.68,30
default,0.6003999999999992,0.0032304606290552216,1000,1.5,-0.68,30
augment,0.6805599999999983,0.002824121467299536,1000,1.5,-0.68,30
average,0.6056799999999999,0.003119466087116295,1000,1.5,-0.68,30
ensemble,0.6445999999999982,0.0030346085165715935,1000,1.5,-0.68,30
plurality,0.8400000000000056,1.7914210035155348e-16,1000,2.0,-0.68,30
default,0.5602399999999998,0.003181519206992848,1000,2.0,-0.68,30
augment,0.6683199999999997,0.0028771958320308834,1000,2.0,-0.68,30
average,0.5825599999999995,0.003117942906463803,1000,2.0,-0.68,30
ensemble,0.5943999999999984,0.003151280782566118,1000,2.0,-0.68,30
plurality,0.7999999999999887,3.5828420070310695e-16,1000,0.0,-0.6,30
default,1.0,0.0,1000,0.0,-0.6,30
augment,1.0,0.0,1000,0.0,-0.6,30
average,1.0,0.0,1000,0.0,-0.6,30
ensemble,1.0,0.0,1000,0.0,-0.6,30
plurality,0.7999999999999887,3.5828420070310695e-16,1000,0.2,-0.6,30
default,0.863359999999996,0.0018758009033554325,1000,0.2,-0.6,30
augment,0.8939599999999971,0.001759606380590445,1000,0.2,-0.6,30
average,0.9047999999999965,0.00166051718368625,1000,0.2,-0.6,30
ensemble,0.8925999999999965,0.001696855715527788,1000,0.2,-0.6,30
plurality,0.7999999999999887,3.5828420070310695e-16,1000,0.5,-0.6,30
default,0.6927999999999989,0.0028757659901372406,1000,0.5,-0.6,30
augment,0.7152399999999983,0.0027038959768181624,1000,0.5,-0.6,30
average,0.6967199999999983,0.002838679217470642,1000,0.5,-0.6,30
ensemble,0.7466399999999969,0.002236271743619567,1000,0.5,-0.6,30
plurality,0.7999999999999887,3.5828420070310695e-16,1000,1.0,-0.6,30
default,0.6131999999999999,0.0030815671428764944,1000,1.0,-0.6,30
augment,0.6626000000000009,0.0028824900257847855,1000,1.0,-0.6,30
average,0.6121199999999993,0.003032342444497444,1000,1.0,-0.6,30
ensemble,0.6622799999999981,0.0027607287485776726,1000,1.0,-0.6,30
plurality,0.7999999999999887,3.5828420070310695e-16,1000,1.5,-0.6,30
default,0.5782799999999991,0.003150200845242305,1000,1.5,-0.6,30
augment,0.6497999999999987,0.002959580902614273,1000,1.5,-0.6,30
average,0.5850799999999988,0.0030812477485083274,1000,1.5,-0.6,30
ensemble,0.6117600000000004,0.003239289334930641,1000,1.5,-0.6,30
plurality,0.7999999999999887,3.5828420070310695e-16,1000,2.0,-0.6,30
default,0.5504800000000011,0.003167238702876848,1000,2.0,-0.6,30
augment,0.6337599999999991,0.0029128589301830534,1000,2.0,-0.6,30
average,0.5600000000000002,0.0033816320668333235,1000,2.0,-0.6,30
ensemble,0.5749199999999994,0.0030577677386524195,1000,2.0,-0.6,30
plurality,0.7599999999999928,2.2831836319315643e-16,1000,0.0,-0.52,30
default,1.0,0.0,1000,0.0,-0.52,30
augment,1.0,0.0,1000,0.0,-0.52,30
average,1.0,0.0,1000,0.0,-0.52,30
ensemble,1.0,0.0,1000,0.0,-0.52,30
plurality,0.7599999999999928,2.2831836319315643e-16,1000,0.2,-0.52,30
default,0.8556399999999967,0.00204772644256589,1000,0.2,-0.52,30
augment,0.8884799999999968,0.0018370259291213826,1000,0.2,-0.52,30
average,0.9007999999999968,0.001776095299952818,1000,0.2,-0.52,30
ensemble,0.8877199999999973,0.0017958916523072442,1000,0.2,-0.52,30
plurality,0.7599999999999928,2.2831836319315643e-16,1000,0.5,-0.52,30
default,0.6583599999999991,0.0029272990075288646,1000,0.5,-0.52,30
augment,0.6865999999999983,0.0026815724548911167,1000,0.5,-0.52,30
average,0.6729599999999982,0.002838043849712841,1000,0.5,-0.52,30
ensemble,0.7060399999999994,0.0024406300569883663,1000,0.5,-0.52,30
plurality,0.7599999999999928,2.2831836319315643e-16,1000,1.0,-0.52,30
default,0.5882799999999999,0.003267739236799616,1000,1.0,-0.52,30
augment,0.6351999999999987,0.002829729203893442,1000,1.0,-0.52,30
average,0.5916799999999993,0.0030253479684707887,1000,1.0,-0.52,30
ensemble,0.6290799999999994,0.002918024754601735,1000,1.0,-0.52,30
plurality,0.7599999999999928,2.2831836319315643e-16,1000,1.5,-0.52,30
default,0.5602399999999997,0.003097343367457965,1000,1.5,-0.52,30
augment,0.6186399999999999,0.0029800387633436994,1000,1.5,-0.52,30
average,0.5675200000000001,0.0032251901419066004,1000,1.5,-0.52,30
ensemble,0.5851599999999995,0.0030355541485845568,1000,1.5,-0.52,30
plurality,0.7599999999999928,2.2831836319315643e-16,1000,2.0,-0.52,30
default,0.5388800000000006,0.0031509798911250235,1000,2.0,-0.52,30
augment,0.6094799999999998,0.0030585428367581142,1000,2.0,-0.52,30
average,0.5451200000000005,0.003080661629597789,1000,2.0,-0.52,30
ensemble,0.5531599999999998,0.0031824742799498873,1000,2.0,-0.52,30
